amount,account_age_days,transactions_24h,failed_transactions_24h,device_changes_30d,location_mismatch,international_transaction,previous_chargebacks,is_risky
131.49,201,3,1,0,0,0,0,0
58.15,1894,5,1,0,0,1,1,1
39.67,49,8,2,0,0,0,0,0
47.42,787,4,0,1,0,0,0,0
102.34,951,7,2,1,0,0,0,1
72.04,1704,6,1,0,0,0,0,0
36.83,263,6,0,0,0,1,0,0
56.51,1157,3,0,1,0,0,0,0
72.14,1834,6,0,1,0,0,0,0
7.93,344,6,2,0,0,0,0,0
105.44,1200,1,2,0,0,0,1,1
25.04,1415,6,0,1,0,1,0,0
21.05,11,4,4,0,0,1,0,1
12.34,201,6,1,0,0,0,1,1
11.09,945,3,1,0,0,0,1,1
17.19,926,7,1,0,0,0,0,0
32.82,1833,2,0,0,1,0,0,0
470.25,3,9,1,2,0,0,0,0
39.41,1238,8,0,0,0,0,0,0
79.66,808,2,0,0,0,0,1,1
99.53,1331,8,0,1,0,1,0,0
76.03,1568,3,0,0,0,0,0,0
61.72,560,4,0,0,0,1,0,0
20.18,1351,4,0,1,0,0,0,0
284.56,1788,3,0,1,0,0,0,0
406.34,199,6,3,0,0,0,0,1
12.4,1940,3,1,1,0,0,1,1
23.95,1625,3,1,0,0,0,0,0
50.41,109,5,0,0,0,0,0,0
25.42,1315,4,2,0,0,0,0,0
110.61,108,4,1,1,1,0,0,0
32.19,1432,4,3,0,0,0,0,0
581.18,552,3,1,0,1,0,1,1
219.32,973,4,0,0,0,0,0,0
82.48,52,6,1,2,0,0,0,0
186.23,112,3,0,1,0,0,0,0
201.52,295,1,1,0,0,0,0,0
37.94,1604,2,0,0,0,1,0,0
29.48,1213,5,0,0,0,0,1,0
72.11,1868,2,0,0,0,0,0,0
157.85,1745,4,1,1,0,0,1,0
76.64,65,3,3,1,0,0,0,0
13.78,574,2,2,1,0,0,0,0
29.88,465,1,1,1,1,0,0,0
61.93,258,2,0,0,0,0,0,0
61.83,1670,5,0,0,0,0,0,0
479.4,1004,7,2,0,0,0,0,0
16.68,634,2,1,1,0,1,0,0
110.56,1355,9,0,0,0,1,0,1
295.63,1525,4,2,0,0,0,0,0
646.42,1707,5,1,0,0,0,0,0
44.51,210,2,1,0,0,0,0,0
109.01,1832,2,1,0,0,0,1,0
117.89,89,5,1,0,0,0,0,0
81.08,1703,4,1,0,0,0,0,0
60.41,28,4,2,1,0,1,0,0
103.13,238,4,2,1,0,0,0,0
5.3,336,3,0,1,1,0,0,1
131.9,63,4,2,0,0,0,1,1
75.65,1984,5,1,0,0,0,0,0
53.38,1791,6,1,0,0,1,1,1
516.39,1932,3,0,0,0,0,0,0
33.96,1577,8,1,0,0,0,0,0
44.56,500,4,2,0,0,0,1,0
488.6,1565,4,1,0,0,0,0,0
29.02,791,3,0,2,0,0,0,0
38.47,1493,2,1,0,0,0,0,0
57.57,592,1,0,1,1,0,0,0
154.58,1075,7,0,1,0,1,0,1
82.09,1136,3,2,2,1,1,0,1
18.31,1897,4,1,0,0,0,0,0
39.17,301,5,0,1,1,0,0,0
36.33,1114,2,0,0,0,0,0,0
61.73,229,5,2,0,0,0,1,0
102.09,150,4,0,0,0,0,0,0
101.31,1779,5,0,0,0,0,0,0
11.29,1162,6,1,0,0,0,0,0
193.24,1159,4,0,1,0,0,0,0
85.85,1481,5,2,1,0,0,0,0
266.28,1625,7,1,0,0,0,0,0
103.98,1518,1,1,0,0,0,0,0
200.6,527,3,0,0,0,0,0,0
106.33,333,7,0,0,0,0,0,0
256.27,1386,5,1,0,0,0,0,0
112.42,174,2,1,1,0,0,0,0
60.47,1626,4,1,0,0,1,0,0
647.06,1237,4,0,1,0,0,0,0
162.23,1367,5,0,0,0,0,0,0
118.36,61,4,1,2,0,0,0,0
18.61,1900,5,1,0,0,0,0,0
18.39,1756,2,0,1,0,0,0,0
89.36,1085,7,0,0,0,0,1,0
77.13,819,1,0,0,0,0,0,0
36.09,1702,4,0,0,0,0,0,0
76.78,524,4,1,0,0,0,0,0
326.56,216,1,2,1,0,0,0,0
133.67,1613,3,1,1,0,0,0,0
21.31,1768,3,1,1,0,1,0,0
59.65,624,3,1,0,0,0,0,0
29.82,578,3,1,0,0,0,0,0
45.25,694,5,0,2,0,0,1,0
44.1,423,3,0,0,0,1,0,0
41.36,716,3,1,1,0,0,0,0
19.01,1447,3,0,0,0,1,0,0
58.69,1395,7,2,1,0,0,0,0
38.07,1230,3,1,0,0,0,0,0
3.56,1310,5,1,1,0,1,0,1
519.55,1129,1,0,0,0,0,0,0
198.1,754,2,1,0,0,0,0,0
45.77,747,2,0,0,0,0,0,0
67.95,688,5,0,2,0,0,1,0
20.66,723,6,2,0,1,1,0,0
363.48,1567,5,1,0,0,0,0,0
444.65,747,4,3,1,0,0,0,0
78.0,242,4,0,1,1,0,1,0
185.59,1515,3,1,0,0,0,0,0
79.46,665,4,0,0,0,0,0,0
17.52,708,4,2,0,0,0,0,0
44.18,1522,7,0,1,0,0,0,0
76.09,435,4,1,2,0,0,0,0
42.33,781,2,1,1,0,0,0,0
53.59,484,4,1,0,0,0,0,0
60.86,1471,5,0,0,0,0,0,0
61.51,384,5,0,0,1,0,0,1
70.26,1534,2,0,0,0,0,0,0
23.09,170,5,0,0,0,0,0,0
32.56,1021,6,1,0,0,0,0,1
18.46,950,6,0,1,0,0,0,0
177.3,869,4,2,0,0,0,0,0
8.12,323,6,0,0,0,0,0,1
211.37,848,3,2,0,0,0,0,0
266.76,1498,6,1,0,0,0,0,0
49.29,1256,0,1,0,0,0,0,0
4.94,696,2,3,0,0,1,0,1
46.46,359,4,2,0,0,0,0,1
62.54,1299,3,0,0,0,0,0,0
24.27,1966,6,0,1,0,0,0,0
39.84,1935,6,2,2,0,0,0,0
308.03,32,4,1,0,0,1,0,0
129.66,177,3,1,1,0,0,0,0
26.45,917,2,0,0,0,0,0,0
13.5,65,5,1,1,0,0,0,0
48.09,1734,4,0,0,0,0,0,0
53.87,27,3,0,0,0,0,0,0
109.53,1687,4,1,1,0,0,0,0
39.04,1839,5,2,0,0,0,0,0
111.22,1503,5,2,0,0,0,0,0
461.81,268,6,1,2,0,0,0,0
150.73,597,2,1,1,0,0,0,0
63.56,1012,6,0,3,0,0,0,0
55.53,66,4,0,1,0,0,0,0
46.68,133,4,0,2,1,1,1,1
217.16,1929,2,2,0,0,0,0,0
35.61,916,5,1,0,0,0,0,0
69.77,1390,7,1,1,0,0,0,0
70.19,82,3,0,0,0,0,0,0
40.38,1917,6,0,0,0,0,0,0
16.9,1855,1,1,1,0,1,0,0
92.11,982,1,2,0,0,0,0,0
62.74,1352,7,0,1,1,0,0,0
109.97,1122,3,3,0,0,0,0,0
39.11,585,4,0,0,0,0,1,0
226.06,327,4,0,2,0,0,0,1
27.75,542,1,1,0,0,0,0,0
369.46,1149,6,2,0,0,0,0,0
11.62,210,5,0,1,0,0,0,0
103.0,1808,5,0,0,0,0,0,0
107.28,1749,7,1,2,0,0,0,0
30.1,133,2,1,1,0,0,1,0
101.94,1527,5,2,0,0,0,0,0
239.73,157,6,1,1,0,0,0,0
7.27,1583,9,0,0,0,0,0,0
110.25,1893,3,0,0,0,0,1,0
5.51,875,11,3,0,0,0,0,0
25.39,382,3,2,0,0,1,1,0
340.08,1046,3,0,0,0,0,0,0
37.27,974,6,1,1,0,0,0,0
20.62,1977,5,0,0,0,0,0,0
54.71,595,4,0,0,0,1,0,0
527.37,1443,3,2,0,0,1,0,0
10.68,472,2,0,0,0,0,0,0
23.31,234,4,0,1,0,0,0,0
298.1,572,3,2,0,0,0,0,0
427.39,1478,3,0,0,0,0,0,0
60.13,1724,2,1,1,0,0,0,0
19.32,1594,2,1,0,0,1,0,1
542.31,771,1,1,1,0,0,0,0
328.47,1186,9,0,1,0,0,0,0
131.49,301,7,3,0,0,0,0,0
29.59,306,5,0,1,0,0,0,0
63.5,2,3,0,1,1,0,0,1
56.81,271,5,1,0,0,0,1,1
92.84,421,4,0,0,0,0,0,0
284.58,1167,4,0,0,0,0,0,0
160.68,700,5,1,2,1,0,0,0
22.71,864,3,0,0,0,0,0,0
264.14,1877,4,1,0,0,0,0,0
91.21,960,5,1,0,0,0,0,0
132.56,994,5,1,2,0,1,0,0
289.03,1760,4,1,0,0,1,1,1
21.94,1010,2,0,3,0,0,0,0
64.34,879,2,0,0,0,0,1,0
39.19,692,2,1,1,1,0,0,1
13.9,1559,3,1,0,0,0,0,0
94.32,867,6,0,0,0,0,1,0
821.85,1061,2,1,0,0,0,0,0
10.59,107,4,0,0,0,0,0,0
64.57,1321,5,0,1,0,0,0,0
126.54,1765,0,1,0,0,1,0,0
75.42,1849,3,2,1,0,1,1,1
59.55,1121,2,0,0,0,1,0,0
18.19,281,3,1,0,0,1,0,0
84.17,1134,6,0,0,0,0,1,0
31.29,549,6,1,1,0,0,0,0
7.46,552,7,2,1,0,0,0,0
220.21,1621,4,0,2,0,0,1,1
173.88,1838,3,2,1,0,0,0,0
70.22,188,2,0,1,0,0,0,0
83.85,752,2,2,0,0,0,0,0
195.26,870,6,1,1,0,1,0,0
83.46,1512,6,0,1,0,0,0,0
164.68,1378,6,0,1,0,0,0,0
49.53,19,4,1,1,0,0,0,0
247.64,859,4,3,1,0,0,0,0
91.91,1417,2,2,0,0,0,0,0
80.97,1861,2,0,0,0,1,0,0
18.73,1285,6,0,1,0,1,0,0
88.85,985,4,0,0,1,0,0,0
29.02,410,2,1,0,0,0,0,0
35.22,1427,3,1,1,0,0,0,0
29.51,1694,3,2,1,0,0,0,0
22.96,484,2,1,1,0,0,1,0
558.23,1328,4,2,0,0,0,0,0
252.48,624,2,0,0,0,1,0,1
455.03,656,3,0,1,0,0,0,0
19.63,768,2,0,0,0,0,0,0
71.61,1991,9,4,1,0,0,0,0
18.29,18,3,0,0,0,1,1,0
33.26,184,3,0,2,0,0,0,0
26.63,405,6,1,0,0,0,0,0
230.35,799,3,1,0,0,0,1,0
44.87,1921,8,2,1,0,0,1,0
194.1,1155,6,0,2,0,0,0,0
122.01,479,6,0,0,0,0,0,0
667.57,1817,9,0,0,0,0,0,0
15.19,1781,6,1,0,0,1,0,0
234.92,8,2,1,1,0,0,0,0
209.86,705,2,0,2,0,0,0,0
25.19,1342,2,1,0,0,0,0,0
182.57,1415,3,0,1,0,0,0,0
93.33,1543,2,0,1,0,1,0,0
53.12,1160,5,1,0,0,0,0,0
29.26,531,4,0,0,0,0,0,0
32.49,913,5,1,0,0,0,0,0
517.92,1675,4,0,1,0,0,0,0
66.73,1391,5,0,0,0,0,0,0
145.78,1513,4,0,0,1,0,0,0
30.24,689,1,1,0,0,0,0,0
30.57,1035,2,2,0,0,0,1,0
196.76,553,3,0,1,0,0,0,0
17.3,446,3,0,1,0,1,0,0
44.03,1138,2,0,0,0,0,0,0
68.99,1716,9,1,0,1,0,0,1
74.54,706,4,0,0,0,1,1,0
55.75,196,6,3,0,0,1,0,0
99.07,860,1,1,1,0,0,0,0
133.33,1761,0,1,0,0,0,0,0
139.02,1867,4,2,2,0,0,0,0
24.88,1347,5,1,1,0,0,0,0
50.19,1960,3,0,0,0,0,1,1
220.25,1797,1,1,2,0,0,0,0
163.15,1536,2,1,0,0,0,0,0
16.9,628,4,1,0,0,0,0,0
94.77,981,10,2,0,1,0,0,1
9.22,1686,6,2,0,0,0,0,0
69.89,630,3,0,1,0,1,2,0
444.86,1189,3,0,0,0,0,0,1
25.84,1276,5,1,0,0,1,0,0
28.95,1803,5,1,0,0,1,0,0
143.17,44,4,0,1,0,0,0,0
14.26,1494,6,1,1,0,0,0,0
35.42,489,5,0,0,0,1,0,0
121.08,181,4,1,0,0,1,0,0
35.36,1101,4,0,0,0,0,0,0
52.67,374,6,0,0,0,0,0,0
140.36,628,6,2,0,0,0,1,0
101.65,957,3,0,1,0,0,0,0
87.08,67,6,4,1,0,0,0,0
47.51,1549,3,2,1,0,0,0,0
96.55,1116,5,2,0,0,0,0,0
58.93,1782,4,2,1,1,1,0,0
105.4,779,7,0,0,1,0,0,0
40.57,651,4,1,0,0,0,0,0
55.56,1877,0,1,1,0,0,0,0
24.78,1268,5,0,1,0,1,0,1
64.39,341,0,0,1,0,0,0,0
29.64,903,1,0,0,0,0,0,1
21.89,1809,5,1,3,0,1,0,1
86.37,1328,2,2,0,0,0,1,1
82.5,398,5,1,0,0,0,0,0
145.89,703,3,2,0,0,0,1,0
43.33,1472,6,3,0,0,0,0,1
100.29,97,5,0,1,0,0,0,0
115.68,1355,4,2,0,0,1,0,0
104.04,1229,3,1,3,0,0,0,0
29.21,449,5,2,0,0,1,0,0
77.43,1442,4,0,1,0,1,0,0
95.98,1673,3,0,0,0,0,0,0
67.17,77,5,1,0,1,0,0,1
8.28,896,1,2,0,0,0,0,1
78.3,549,2,0,0,0,0,0,0
609.43,798,4,0,0,0,1,0,1
46.52,1449,4,1,0,0,0,1,0
32.2,1453,2,0,1,0,0,0,0
96.87,1509,3,0,1,0,0,0,0
91.14,815,2,2,1,0,0,0,0
219.8,1022,3,0,1,0,0,0,0
18.96,135,2,0,1,1,0,0,0
138.57,654,5,0,0,0,1,1,1
120.35,1278,5,1,1,0,0,0,0
57.85,1584,5,0,0,0,0,1,1
93.57,1279,5,0,0,0,0,0,0
186.69,646,3,0,2,0,0,0,0
159.54,1826,6,0,2,0,1,0,1
21.26,720,2,3,0,0,1,0,0
151.44,1523,4,2,0,0,1,0,0
62.51,613,1,1,1,0,0,0,0
71.73,484,3,0,0,0,0,0,0
71.75,1070,1,0,0,0,0,0,0
57.38,1467,5,1,1,0,0,0,0
219.58,1606,4,0,0,0,0,0,0
61.33,648,9,1,0,0,1,0,0
21.77,792,4,0,0,0,0,1,0
44.99,579,3,0,1,0,0,0,1
79.73,1028,5,0,1,0,0,0,0
227.97,1760,6,0,0,0,1,0,0
121.89,1,6,2,0,0,0,0,0
28.49,1314,4,1,1,0,0,0,0
800.46,109,3,0,0,0,1,1,1
86.9,1801,4,1,0,0,0,0,0
238.74,1599,5,2,0,0,0,0,0
57.3,460,5,0,1,0,0,0,0
113.68,266,7,1,3,0,0,0,0
154.39,1162,7,0,0,0,0,1,0
225.47,1458,2,1,0,1,0,0,0
191.98,44,6,0,1,0,0,0,0
159.52,886,6,0,0,0,0,0,0
48.66,1534,5,1,0,0,0,1,1
37.65,944,5,0,0,0,0,0,0
93.0,983,2,1,0,0,0,0,0
169.55,262,3,1,1,0,0,1,0
53.37,728,2,0,0,0,0,0,0
193.48,633,4,2,0,1,0,1,1
285.04,152,3,0,1,0,1,0,0
26.67,213,2,0,1,0,0,0,0
28.88,1016,2,0,0,0,1,0,0
57.95,1258,3,1,0,0,0,0,0
90.71,863,5,1,0,0,0,0,0
39.47,623,3,1,0,0,0,0,0
257.8,1978,6,2,0,0,0,2,0
101.91,361,3,1,1,0,0,0,0
69.37,320,4,2,0,0,0,1,0
15.86,222,1,1,0,0,0,0,0
17.89,1976,4,1,1,0,0,0,0
88.32,1762,2,3,0,0,0,0,0
7.9,210,2,1,0,0,0,0,0
183.58,1420,1,0,3,0,0,0,0
56.93,931,3,0,0,0,0,0,0
1708.02,1607,10,1,0,0,0,0,0
670.43,489,5,0,0,0,0,0,0
55.62,1896,3,1,0,0,1,0,0
59.96,601,4,2,1,0,1,0,0
180.47,774,6,1,0,0,1,0,1
366.2,1985,3,1,0,0,0,0,0
12.96,878,5,1,1,0,0,0,0
11.17,1488,2,0,1,0,0,0,0
35.8,700,1,1,0,0,0,1,0
119.43,1648,5,0,0,0,0,0,0
109.6,452,2,2,0,0,1,0,0
194.37,413,5,1,0,0,0,0,0
20.09,1958,2,1,1,0,1,0,0
6.58,1775,4,1,1,0,0,0,0
157.28,476,3,1,0,0,0,0,0
29.13,256,3,1,0,0,0,0,0
8.86,1174,5,1,1,0,1,0,0
77.1,127,4,0,0,0,0,0,0
147.4,392,5,0,1,0,0,0,0
59.02,1855,6,0,1,0,0,0,0
42.19,480,3,0,0,0,0,0,0
56.86,993,5,4,0,0,1,0,0
46.04,1421,0,0,0,1,0,0,1
17.32,923,1,2,0,0,0,1,0
32.63,402,6,2,2,0,0,0,0
112.31,274,6,1,0,0,0,0,0
91.99,845,2,0,0,1,0,0,1
78.89,1982,4,1,0,1,0,0,0
24.65,1934,3,0,1,0,0,0,0
55.62,139,8,0,0,0,1,0,0
7.56,103,2,1,0,0,0,1,1
79.72,1266,4,3,2,0,0,0,1
278.34,1141,5,0,1,0,0,0,0
15.27,1238,5,1,0,0,0,0,0
37.12,484,6,0,0,0,0,0,0
92.68,529,8,1,2,0,1,1,0
233.42,1715,4,2,1,0,0,0,0
42.6,224,3,1,0,0,0,0,0
33.37,1294,5,1,1,1,0,0,1
9.31,1849,6,0,1,1,0,0,0
73.95,1885,5,1,2,0,0,0,0
513.92,1158,6,1,0,0,0,0,0
88.0,114,0,1,1,0,0,0,0
65.22,1465,5,0,0,0,0,0,0
92.03,644,3,2,0,0,0,0,0
65.95,651,2,0,1,0,0,2,1
29.58,1389,3,1,0,0,0,0,0
151.91,1256,10,0,1,0,0,0,0
83.58,458,4,1,0,0,0,0,0
67.87,375,1,0,0,0,0,0,0
25.14,1628,1,0,1,1,0,1,1
245.55,1803,3,0,0,0,0,1,1
129.63,611,2,0,0,0,1,0,0
38.36,207,3,0,0,0,0,0,0
181.6,1544,6,0,1,0,0,0,0
40.55,1492,3,1,1,0,0,0,0
30.51,1906,3,2,0,0,0,0,0
31.2,1467,4,0,0,0,0,0,0
11.35,917,5,0,0,0,0,0,0
106.86,321,4,2,0,0,0,0,0
10.69,93,6,1,0,0,0,0,0
19.52,1432,5,3,0,0,0,0,1
8.37,1182,3,1,0,0,0,0,0
61.19,872,7,1,2,0,0,1,1
57.38,99,6,2,0,0,0,0,0
48.1,225,4,0,2,0,0,0,0
23.51,852,0,1,1,0,0,0,0
20.65,441,6,1,1,0,0,0,0
106.1,720,2,1,0,0,0,2,1
38.45,585,6,1,2,0,0,0,0
91.5,1425,4,0,1,0,1,1,1
27.52,1595,2,0,0,0,0,0,0
79.92,1823,8,0,1,0,1,0,0
245.5,64,3,0,0,0,0,0,0
119.84,768,3,2,0,0,0,0,1
44.15,560,4,1,2,0,0,0,1
86.25,1303,3,3,0,0,0,0,0
52.42,1734,3,0,1,0,1,0,0
67.21,670,3,1,1,0,0,0,0
48.15,1847,1,0,0,0,1,0,0
56.58,1543,5,0,0,0,0,0,0
82.44,1272,4,1,0,0,0,0,0
24.7,368,1,1,1,0,1,0,0
24.15,744,2,0,2,0,0,0,0
16.63,618,2,1,1,0,0,0,0
13.46,1006,6,0,1,0,0,1,1
19.74,1995,5,0,0,0,0,0,0
78.22,1122,3,0,2,0,0,0,0
27.31,1292,4,0,0,0,0,0,0
111.45,1084,6,0,1,0,0,1,1
69.04,500,4,0,1,0,0,0,0
9.31,1332,8,0,0,0,0,0,0
128.38,1517,3,2,0,0,0,0,0
150.02,1007,3,0,0,0,0,0,0
24.68,411,4,0,3,0,0,0,0
101.51,1018,3,1,2,0,0,0,0
28.32,1164,2,0,0,0,0,0,1
73.53,1933,6,2,1,0,1,0,1
18.83,1352,6,1,0,0,0,0,0
11.1,464,2,0,1,0,0,0,0
45.48,702,3,2,1,1,0,0,0
58.93,1661,2,1,1,0,0,0,0
44.81,1949,4,2,1,0,0,0,0
20.41,163,5,0,1,0,0,0,0
44.71,60,2,0,0,0,0,0,1
87.3,1949,3,0,1,0,0,0,0
63.76,1055,0,1,0,0,0,0,0
80.04,333,5,0,0,0,1,0,0
34.12,76,3,0,1,0,0,0,0
215.23,1779,5,0,2,0,0,0,1
20.57,317,3,1,0,0,0,0,0
108.59,1794,6,0,0,0,0,1,0
217.43,1441,4,0,0,0,0,0,0
107.87,1992,4,1,0,0,1,0,0
54.46,190,3,1,0,0,0,0,0
39.32,1513,2,0,1,0,0,0,0
187.93,1913,4,1,0,0,0,0,0
16.07,1339,4,1,0,0,0,0,0
25.28,296,7,0,1,0,0,0,0
44.81,501,2,2,1,0,0,0,0
229.9,177,4,1,0,0,0,0,0
97.49,800,4,1,0,0,0,0,0
25.33,806,6,0,0,0,0,0,0
48.9,860,1,0,0,0,0,0,0
36.08,1743,5,2,0,1,0,0,0
32.79,215,4,0,1,0,0,0,0
177.49,1880,2,0,1,0,1,0,0
16.92,653,2,0,0,0,0,1,0
333.21,597,3,0,1,1,0,0,1
152.66,1718,6,0,0,0,0,0,0
198.51,1356,2,2,0,0,0,0,0
41.97,128,4,2,1,0,0,1,1
57.4,1293,2,0,0,0,0,1,0
15.91,551,3,1,0,0,0,0,0
39.46,1559,4,0,1,0,1,0,0
109.25,1778,1,2,1,0,1,0,0
243.73,1390,3,1,1,0,1,0,0
22.04,619,4,0,0,0,0,0,0
46.27,348,5,0,0,0,0,0,0
57.32,142,3,2,1,0,0,0,0
16.51,1169,2,2,1,0,0,0,1
120.46,792,3,0,0,0,0,0,0
32.33,245,2,1,0,0,0,0,0
54.85,1466,5,0,1,0,0,0,0
42.44,703,6,1,0,0,1,0,0
30.29,1314,2,1,0,0,0,0,0
66.22,1715,2,0,0,0,0,0,1
53.75,1136,7,2,1,0,0,0,0
45.98,214,5,0,1,0,0,0,0
32.19,1674,5,0,0,0,0,0,1
91.79,1910,9,1,0,0,0,0,0
348.49,200,4,0,0,0,1,0,0
76.7,405,3,0,0,0,0,0,0
180.57,421,2,3,0,0,0,0,0
16.61,7,1,1,1,0,0,0,0
78.08,1882,3,1,0,0,1,0,0
22.26,1549,3,2,1,0,0,0,0
15.23,592,5,1,0,0,1,0,0
31.84,286,4,3,1,0,0,0,0
219.62,671,1,0,0,0,0,0,0
172.43,389,7,0,0,0,0,0,0
85.03,416,3,0,0,0,0,0,0
14.4,784,7,0,0,1,0,0,0
54.8,1007,3,1,0,0,0,0,0
90.17,1737,6,1,0,0,0,0,0
79.48,1174,3,0,3,0,0,0,1
10.55,1984,6,0,0,0,0,0,0
27.38,1015,4,2,0,0,0,0,0
62.55,428,1,0,0,0,1,0,0
114.01,1832,2,0,0,0,0,0,0
7.42,1005,6,3,3,0,0,1,0
56.71,1317,2,1,0,0,0,0,0
76.94,334,3,0,1,0,0,0,0
155.96,272,1,0,0,0,0,0,0
133.33,1067,5,0,2,0,0,0,0
119.41,1492,9,1,0,0,0,0,0
29.97,319,2,1,1,0,0,0,0
9.89,1516,1,0,0,1,0,0,0
45.01,527,5,0,0,0,0,0,0
181.57,760,1,1,0,0,0,0,0
268.66,1196,4,2,0,0,1,0,0
135.71,1754,7,1,0,1,0,1,0
102.45,1673,2,0,1,0,0,0,0
97.48,321,1,0,1,0,0,0,0
38.24,739,5,0,0,0,0,0,0
58.55,1068,4,0,0,0,0,0,0
353.92,1556,5,0,0,0,0,0,0
25.98,1655,6,0,0,0,0,0,0
335.22,454,7,2,1,0,0,0,0
48.33,746,6,1,1,0,0,0,0
250.99,1994,6,0,0,1,0,0,0
16.33,1904,3,2,1,1,0,0,0
119.81,1915,4,1,0,0,1,0,1
31.92,929,4,3,2,0,0,0,1
16.2,848,1,2,0,0,0,0,0
82.97,868,2,2,0,0,0,0,0
183.0,774,1,1,1,0,0,0,0
28.65,83,2,0,0,0,0,0,0
14.89,543,3,2,0,0,0,0,0
60.83,322,4,1,1,0,0,0,0
61.1,786,0,0,0,1,0,0,0
115.39,1258,4,2,0,0,0,0,0
172.36,540,3,0,0,0,0,0,0
62.84,252,3,0,1,0,1,1,0
426.45,836,4,0,0,0,1,0,0
83.45,1789,4,0,0,0,0,0,0
47.16,449,4,1,0,0,0,0,0
13.31,1263,2,0,0,1,0,0,1
51.28,490,1,0,1,0,0,0,0
47.64,1906,3,1,0,0,0,0,0
174.22,464,3,0,1,0,0,0,0
105.9,1965,3,1,0,0,0,0,0
20.5,314,0,2,0,0,0,0,0
79.22,1199,6,2,1,0,0,0,0
130.52,1730,3,0,0,0,0,0,0
307.36,1204,1,1,1,0,0,0,0
161.99,1956,6,0,0,0,0,0,0
142.71,385,7,1,0,0,1,0,0
70.82,295,5,1,2,0,1,0,1
98.33,1239,3,0,0,0,1,0,0
232.64,986,2,2,0,0,0,1,0
17.59,1739,4,2,0,0,0,0,0
47.02,762,2,1,0,0,0,0,0
30.8,1898,5,1,1,0,0,0,0
97.43,769,3,1,0,0,0,1,1
228.2,1099,5,0,0,0,0,0,0
36.71,344,3,0,0,0,0,0,0
6.11,1738,6,0,0,0,0,0,0
44.16,142,3,1,0,0,0,0,0
166.25,718,6,0,1,0,0,0,0
114.16,1223,5,1,1,0,0,1,0
102.33,1943,4,1,0,0,0,0,0
50.4,1195,3,1,1,0,0,3,1
18.56,406,6,0,0,1,0,0,0
111.64,1852,4,0,0,0,1,0,0
28.95,228,5,0,0,0,0,0,1
592.35,411,4,1,1,0,0,1,1
117.98,952,4,1,0,0,0,0,0
37.31,898,2,2,0,0,0,0,1
36.18,1959,8,0,0,0,0,0,0
60.77,691,5,1,0,0,0,0,1
52.48,878,1,2,2,1,0,0,1
203.74,787,5,0,0,0,0,0,0
80.35,62,3,1,2,0,1,1,1
32.08,1351,2,0,0,0,0,0,0
441.62,1740,8,1,0,0,0,0,0
70.06,1987,3,1,0,0,1,0,0
143.86,1983,6,2,1,0,0,1,1
36.3,879,6,0,1,0,0,0,0
95.88,1157,3,1,0,0,0,0,0
91.02,1608,6,0,0,0,0,1,0
10.08,1614,2,1,1,0,1,0,0
500.33,1213,2,1,0,0,0,0,0
242.41,356,5,2,0,0,0,0,0
44.83,71,1,2,2,0,0,0,0
22.15,263,6,0,1,0,0,0,0
94.4,306,1,2,2,1,1,0,1
72.73,558,4,0,0,0,0,0,0
95.17,1248,3,0,1,0,0,0,0
80.77,1352,2,1,1,0,0,0,0
110.64,762,2,0,0,0,0,0,0
283.53,588,5,1,0,1,1,0,1
117.7,74,7,2,1,0,0,0,0
23.34,1535,2,1,1,0,0,1,0
260.49,142,3,1,2,0,0,0,0
343.99,1609,4,2,1,0,0,0,0
1559.4,102,3,0,0,1,0,0,1
21.68,1630,3,0,0,0,0,0,0
85.02,1605,6,2,0,0,0,0,0
8.31,1089,6,1,0,0,0,1,0
115.95,193,8,0,0,0,0,0,0
38.54,953,4,0,0,0,0,1,0
456.43,1086,2,1,1,0,1,0,0
30.73,1556,1,1,0,0,0,0,0
12.31,1265,3,1,0,0,0,0,0
41.63,1739,6,0,0,0,0,0,0
9.25,410,1,1,0,0,0,0,0
141.33,300,3,1,0,0,0,0,0
8.46,1219,3,2,0,0,0,0,0
68.61,454,4,1,1,0,0,0,0
8.35,574,2,0,0,0,0,0,0
48.41,619,9,1,1,0,1,0,0
344.94,637,3,3,0,0,0,0,1
95.65,301,1,2,1,0,0,0,0
28.12,779,5,0,0,0,0,0,0
64.64,1480,1,0,0,0,1,1,0
67.9,989,6,0,1,1,0,0,1
106.98,202,4,0,1,0,0,0,0
17.0,674,4,4,0,0,1,0,0
120.61,1880,3,0,3,0,0,0,0
4.46,302,1,1,0,0,0,0,0
35.52,1648,2,1,2,0,1,0,0
40.92,337,6,1,0,0,0,1,1
125.63,32,5,1,0,0,0,0,0
68.21,1995,2,0,0,0,0,0,0
16.35,1122,4,0,0,0,0,0,1
24.9,1783,4,1,0,1,0,0,0
81.34,773,7,1,0,0,0,0,0
61.62,1215,7,1,2,0,1,1,0
37.37,1565,1,1,2,0,0,0,0
41.23,1072,3,0,0,0,1,0,0
133.78,1274,1,0,1,0,0,0,1
39.74,1250,3,1,1,0,0,0,0
61.06,1296,0,0,1,0,1,0,0
584.02,665,3,1,0,0,0,0,0
16.06,1509,2,1,1,0,1,1,0
10.47,328,6,0,0,0,0,0,0
146.0,797,8,0,1,0,1,1,0
33.83,1204,3,2,2,0,0,0,0
48.51,814,1,0,1,0,0,0,0
30.53,665,5,0,0,0,0,0,1
51.43,746,2,3,2,0,0,0,0
